task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
6	c7/fdd278	467960	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:CAWLIGN (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_308666.1_4)	CACHED	0	2025-08-13 14:07:37.861	11m 29s	11m 25s	598.0%	131.4 MB	467.3 MB	122.1 MB	154.6 MB
7	df/f78836	467956	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:CAWLIGN (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007360.1_cds_YP_308667.1_7)	CACHED	0	2025-08-13 14:07:25.861	8m 1s	7m 58s	597.7%	93.6 MB	430.1 MB	122.1 MB	110.5 MB
13	39/a3b013	467952	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:CAWLIGN (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007364.1_cds_YP_308673.1_12)	CACHED	0	2025-08-13 14:07:13.863	3m 43s	3m 42s	597.6%	43 MB	532.1 MB	122.1 MB	56.2 MB
25	28/17c075	467963	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:REMOVEAMBIGSEQS (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_473348.1_3)	CACHED	0	2025-08-13 14:08:46.817	5s	1s	70.9%	11 MB	21.6 MB	34.4 MB	3.5 MB
23	bd/3ad169	467987	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:REMOVEAMBIGSEQS (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	CACHED	0	2025-08-13 14:16:41.837	5s	1.5s	86.3%	27 MB	39.7 MB	131.1 MB	16.6 MB
22	9a/43d688	467965	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:REMOVEAMBIGSEQS (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007363.1_cds_YP_308670.1_9)	CACHED	0	2025-08-13 14:09:06.820	5s	826ms	83.5%	27 MB	39.7 MB	35.8 MB	3.8 MB
18	21/6e8123	467990	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:REMOVEAMBIGSEQS (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_308666.1_4)	CACHED	0	2025-08-13 14:19:06.851	5s	1.7s	84.8%	44 MB	114.3 MB	161.1 MB	19.3 MB
19	5c/8a1ffe	467969	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:REMOVEAMBIGSEQS (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007364.1_cds_YP_308672.1_11)	CACHED	0	2025-08-13 14:09:41.808	5s	847ms	85.0%	27 MB	39.7 MB	40.6 MB	4.5 MB
17	0a/8ce9dc	467976	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:REMOVEAMBIGSEQS (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007363.1_cds_YP_308671.1_10)	CACHED	0	2025-08-13 14:11:31.814	5s	1s	86.9%	31 MB	103.5 MB	67.1 MB	7.7 MB
21	bc/8e1b24	467974	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:REMOVEAMBIGSEQS (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_006495800.1_5)	CACHED	0	2025-08-13 14:11:26.813	5s	1s	86.1%	26 MB	40.9 MB	67.1 MB	7.6 MB
24	63/550727	467981	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:REMOVEAMBIGSEQS (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007361.1_cds_YP_308668.1_8)	CACHED	0	2025-08-13 14:14:51.832	5s	1.3s	88.0%	23 MB	35.1 MB	111.1 MB	13.4 MB
14	8b/163388	467994	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:REMOVEAMBIGSEQS (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007357.1_cds_YP_308664.1_1)	CACHED	0	2025-08-13 14:19:51.856	5s	1.7s	87.8%	36 MB	106.4 MB	169.8 MB	20 MB
20	07/e52da6	467992	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:REMOVEAMBIGSEQS (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_308665.1_2)	CACHED	0	2025-08-13 14:19:16.861	5s	1.7s	86.6%	31 MB	103.4 MB	169.4 MB	20.2 MB
16	b2/6cb20a	467972	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:REMOVEAMBIGSEQS (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007364.1_cds_YP_308673.1_12)	CACHED	0	2025-08-13 14:10:56.813	5s	1s	85.5%	23 MB	35.2 MB	62.7 MB	7.2 MB
15	43/627975	467983	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:REMOVEAMBIGSEQS (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007360.1_cds_YP_308667.1_7)	CACHED	0	2025-08-13 14:15:26.832	5s	1.3s	88.3%	36 MB	106.3 MB	116.9 MB	13.7 MB
27	72/96ceb3	467978	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:HYPHY_CLN (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007363.1_cds_YP_308671.1_10)	CACHED	0	2025-08-13 14:11:37.817	24s	20.5s	93.8%	47 MB	60 MB	8.2 MB	3 MB
26	4b/b35785	467964	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:HYPHY_CLN (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_473348.1_3)	CACHED	0	2025-08-13 14:08:51.811	15s	11.6s	91.7%	36 MB	49.1 MB	4 MB	1.7 MB
30	b4/7a75c9	467993	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:HYPHY_CLN (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007358.1_cds_YP_308665.1_2)	CACHED	0	2025-08-13 14:19:21.862	50s	47.4s	96.2%	82 MB	95.5 MB	20.7 MB	10.9 MB
31	e0/7759e8	467995	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:HYPHY_CLN (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007357.1_cds_YP_308664.1_1)	CACHED	0	2025-08-13 14:19:56.858	50s	46s	96.3%	82 MB	95.1 MB	20.5 MB	10.9 MB
32	4f/fbb178	467982	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:HYPHY_CLN (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007361.1_cds_YP_308668.1_8)	CACHED	0	2025-08-13 14:14:56.831	35s	31.1s	95.2%	64 MB	77.5 MB	13.9 MB	6.9 MB
29	c5/a0e3a8	467973	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:HYPHY_CLN (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007364.1_cds_YP_308673.1_12)	CACHED	0	2025-08-13 14:11:01.814	25s	19.9s	93.7%	47 MB	60.1 MB	7.7 MB	3.4 MB
28	ec/aeee48	467984	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:HYPHY_CLN (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007360.1_cds_YP_308667.1_7)	CACHED	0	2025-08-13 14:15:31.848	35s	31.6s	95.4%	63 MB	76 MB	14.2 MB	6.3 MB
33	27/b0098e	467977	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:HYPHY_CLN (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_006495800.1_5)	CACHED	0	2025-08-13 14:11:34.814	22s	20.1s	93.7%	47 MB	60.8 MB	8.1 MB	3.3 MB
35	01/3278ba	467970	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:HYPHY_CLN (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007364.1_cds_YP_308672.1_11)	CACHED	0	2025-08-13 14:09:46.811	15s	14.1s	92.0%	39 MB	52 MB	5 MB	2 MB
34	b2/a4ac87	467991	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:HYPHY_CLN (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_308666.1_4)	CACHED	0	2025-08-13 14:19:11.854	50s	45.5s	96.2%	79.9 MB	93.2 MB	19.8 MB	10.5 MB
36	8c/dab77f	467988	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:HYPHY_CLN (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007362.1_cds_YP_308669.1_6)	CACHED	0	2025-08-13 14:16:46.838	40s	38.1s	95.8%	74 MB	87.1 MB	17.1 MB	9 MB
37	5b/8e1d86	467967	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:HYPHY_CLN (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007363.1_cds_YP_308670.1_9)	CACHED	0	2025-08-13 14:09:11.819	15s	12.1s	91.9%	36 MB	49.5 MB	4.3 MB	1.6 MB
44	53/c2b285	494908	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:IQTREE (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_308666.1_4)	ABORTED	-	2025-08-20 12:27:06.921	-	-	-	-	-	-	-
41	de/7243b4	494909	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:IQTREE (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007357.1_cds_YP_308664.1_1)	ABORTED	-	2025-08-20 12:27:08.874	-	-	-	-	-	-	-
45	56/163b7b	494910	HYPHY_CAPHEINE:CAPHEINE:PROCESS_VIRAL_NONRECOMBINANT:IQTREE (GCF_000864105.1_noTerminalStopCodon.part_lcl__NC_007359.1_cds_YP_006495800.1_5)	ABORTED	-	2025-08-20 12:27:11.864	-	-	-	-	-	-	-
